appid,type,genre,metacritic,recommendations
1291820,,,,
1291830,game,Adventure,,
1291860,game,Adventure,,78
1291920,music,,,
1291930,dlc,Casual,,
1291940,demo,Action,,
1291960,dlc,Casual,,
1291970,game,Action,,
1291990,game,Casual,,
1292000,,,,
1292030,,,,
1292050,game,Action,,
1292060,game,Action,,
1292070,game,Casual,,
1291240,game,Free to Play,,
1291250,game,Action,,
1291270,,,,
1291280,game,Action,,
1291290,demo,Action,,
1291300,game,Action,,
1291310,game,Adventure,,
1291320,dlc,Casual,,
1291330,game,Adventure,,
1291340,game,Casual,18448,
1291360,music,,,
1291370,game,Action,,
1291390,demo,Adventure,,
1291400,music,,,
1291430,,,,
1291470,game,Action,,
1291480,dlc,Adventure,,
1291500,game,Action,,
1291530,game,Action,,
1291540,game,Casual,,
1291580,demo,Adventure,,
1291600,game,Indie,,
1291610,game,Indie,,
1291620,music,,,
1291631,dlc,RPG,,
1291640,game,Action,,
1291650,demo,Action,,
1291660,game,Indie,,
1291670,game,Casual,,
1290910,dlc,Action,,
1290911,dlc,Action,,
1290912,dlc,Action,,
1290913,dlc,Action,,
1290914,dlc,Action,,
1290915,dlc,Action,,
1290916,dlc,Action,,
1290917,dlc,Action,,
1290918,dlc,Action,,
1290920,game,Action,,
1290950,dlc,Indie,,
1290960,game,Adventure,,
1290970,dlc,Casual,,
1290980,game,Adventure,,
1291000,game,Action,,
1291010,game,Action,3447,
1291020,game,Casual,,
1291030,dlc,Casual,,
1291031,dlc,Casual,,
1291032,dlc,Casual,,
1291033,dlc,Casual,,
1291034,dlc,Casual,,
1291035,dlc,Casual,,
1291036,dlc,Casual,,
1291037,dlc,Casual,,
1291038,dlc,Casual,,
1291040,dlc,Indie,,
1291050,game,Action,,
1291060,game,Casual,,
1291070,game,Indie,,
1291090,game,Casual,,
1291100,game,Action,,
1291110,game,Action,,
1291140,game,Adventure,,
1291150,game,Action,,
1291180,,,,
1291210,game,Indie,,
1291220,game,Adventure,,
1291230,game,Casual,,
1290422,,,,
1290423,,,,
1290424,,,,
1290460,game,Adventure,,
1290470,demo,Adventure,,
1290480,game,Action,,
1290500,,,,
1290510,game,Action,,
1290520,dlc,Casual,,
1290521,dlc,Casual,,
1290530,dlc,Casual,,
1290531,dlc,Casual,,
1290532,dlc,Casual,,
1290550,game,Casual,,
1290580,dlc,Casual,,
1290590,dlc,Casual,,
1290620,game,Action,,
1290630,dlc,Indie,,
1290650,game,Adventure,,
1290660,music,,,
1290670,game,Action,,
1290680,game,Action,,
1290690,dlc,Action,,
1290700,dlc,Action,,
1290710,game,Action,319,
1290720,game,Action,,
1290730,music,,,
1290750,game,Casual,,
1290770,game,Adventure,,
1290780,game,Action,,
1290790,game,Indie,,
1290800,dlc,Casual,,
1290810,demo,Adventure,,
1290820,game,Action,,
1290830,game,Casual,,
1290840,music,,,
1290850,game,Action,,
1290870,dlc,Casual,,
1290880,game,Casual,122,
1290890,dlc,Action,,
1289950,dlc,Utilities,,
1289960,game,Action,,
1289990,game,Simulation,166,
1290000,game,Casual,38516,
1290010,game,Action,,
1290020,demo,Action,,
1290030,music,,,
1290040,game,Adventure,,
1290060,game,Action,,
1290070,game,,465,
1290090,game,Action,,
1290100,game,Action,,
1290110,game,Action,,
1290160,game,Action,,
1290170,game,Adventure,674,
1290180,music,,,
1290190,game,Adventure,,
1290200,game,Adventure,,
1290210,dlc,Action,,
1290220,game,Casual,213,
1290230,game,Adventure,,
1290240,game,Adventure,,
1290250,dlc,Indie,,
1290260,game,Casual,,
1290270,game,Adventure,551,
1290280,demo,Adventure,,
1290300,demo,Action,,
1290330,game,Action,2163,
1290340,dlc,Indie,,
1290350,game,Adventure,146,
1290360,demo,Adventure,,
1290380,dlc,Action,,
1290390,game,Casual,,
1290400,,,,
1290401,,,,
1290402,,,,
1290410,,,,
1290420,,,,
1289453,dlc,Action,164,
1289454,dlc,Action,,
1289460,music,Indie,,
1289470,game,Action,,
1289480,game,Action,,
1289490,game,Casual,,
1289500,game,Action,,
1289510,game,Indie,,
1289530,demo,Indie,,
1289550,game,Strategy,,
1289570,game,Action,,
1289590,dlc,Free to Play,,
1289610,game,Action,,
1289630,demo,Adventure,,
1289640,game,Casual,966,
1289660,dlc,Indie,,
1289670,game,,,
1289690,game,Adventure,,
1289700,dlc,Indie,,
1289710,music,,,
1289720,game,Adventure,,
1289740,dlc,Action,,
1289750,game,Action,,
1289760,dlc,Adventure,,
1289770,game,Indie,,
1289810,game,Indie,1377,
1289830,game,Adventure,,
1289850,game,Action,,
1289890,game,Indie,,
1289900,game,Indie,,
1289910,dlc,Adventure,,
1289920,,,,
1289190,dlc,Action,,
1289191,dlc,Action,,
1289234,dlc,Action,,
1289240,game,Simulation,,
1289250,demo,Utilities,,
1289260,game,Casual,,
1289280,game,Casual,,
1289300,game,Free to Play,,
1289310,game,Adventure,392,
1289330,game,Adventure,,
1289340,game,Casual,1161,
1289360,music,,,
1289380,game,Indie,1746,
1289390,dlc,Action,,
1289400,music,,,
1289440,game,Casual,,
1289450,dlc,Action,109,
1289451,dlc,Action,266,
1289452,dlc,Action,,
1288830,game,Casual,,
1288850,dlc,Adventure,,
1288880,,,,
1288900,game,Adventure,279,
1288910,game,Action,,
1288920,game,Indie,135,
1288930,game,Adventure,,
1288940,game,Casual,,
1288960,game,Action,,
1289010,game,Adventure,,
1289060,game,Adventure,,
1289100,game,Casual,,
1289110,music,,,
1289120,game,Casual,,
1289170,game,Casual,,
1289180,game,Adventure,,
1288370,game,Action,,
1288380,game,Action,,
1288390,game,Action,,
1288400,game,Action,,
1288410,game,Action,,
1288420,game,Adventure,130,
1288430,game,Action,,
1288440,dlc,RPG,,
1288460,dlc,Action,267,
1288490,music,,,
1288510,game,Indie,,
1288520,music,,,
1288540,game,Indie,,
1288550,game,Action,,
1288560,game,Casual,,
1288580,game,Action,,
1288600,game,Casual,,
1288610,game,Action,,
1288640,game,Adventure,,
1288650,game,Adventure,,
1288660,demo,Adventure,,
1288670,game,Adventure,,
1288681,,,,
1288682,,,,
1288683,,,,
1288684,,,,
1288685,,,,
1288720,game,Adventure,,
1288760,game,Adventure,,
1288780,music,,,
1288790,game,Action,,
1288810,demo,Indie,,
1287840,game,RPG,2255,
1287850,game,Casual,,
1287860,game,Adventure,,
1287880,game,Indie,,
1287890,music,,,
1287910,demo,Casual,,
1287920,game,Strategy,440,
1287930,game,Action,,
1287940,game,Action,,
1287960,dlc,Indie,,
1287970,game,Action,,
1287990,music,,,
1288010,dlc,Adventure,,
1288030,game,Adventure,,
1288040,game,Action,,
1288050,music,,,
1288070,game,Indie,,
1288080,dlc,Design & Illustration,,
1288090,game,Indie,,
1288110,game,Action,,
1288130,game,Action,,
1288150,dlc,Adventure,,
1288170,game,Indie,,
1288180,dlc,Adventure,,
1288240,dlc,Action,,
1288260,,,,
1288300,game,Action,,
1288310,game,Indie,35378,
1288320,game,Adventure,5201,
1288330,game,Action,,
1288340,dlc,Casual,152,
1287420,game,Action,,
1287450,game,Casual,,
1287480,music,,,
1287490,dlc,Casual,,
1287500,game,Casual,,
1287510,game,Casual,,
1287530,game,Indie,548,
1287540,game,Action,,
1287570,dlc,Action,,
1287580,dlc,Indie,,
1287581,dlc,Indie,,
1287582,dlc,Indie,,
1287590,game,Casual,107,
1287600,dlc,Strategy,,
1287601,dlc,Strategy,,
1287602,dlc,Strategy,,
1287610,game,Adventure,,
1287640,game,Action,,
1287660,,,,
1287690,game,Action,,
1287710,game,Action,,
1287720,music,,,
1287750,game,Indie,,
1287760,dlc,Adventure,,
1287770,dlc,Action,,
1287780,music,,,
1287790,game,Action,,
1287810,game,Action,,
1287830,game,Action,,
1287065,dlc,Action,,
1287066,dlc,Action,,
1287067,dlc,Action,,
1287068,dlc,Action,,
1287069,dlc,Action,,
1287070,dlc,Action,,
1287071,dlc,Action,,
1287072,dlc,Action,,
1287073,dlc,Action,,
1287074,dlc,Action,,
1287075,dlc,Action,,
1287076,dlc,Action,,
1287081,dlc,Action,,
1287082,dlc,Action,,
1287083,dlc,Action,,
1287090,game,Indie,,
1287100,game,Action,,
1287140,game,Indie,,
1287150,game,Action,,
1287160,game,Action,,
1287170,game,Adventure,,
1287180,game,Casual,,
1287210,game,Indie,,
1287220,game,Action,,
1287230,game,Adventure,,
1287250,game,Action,,
1287260,game,Adventure,,
1287280,game,Casual,,
1287290,,,,
1287300,music,,,
1287310,game,Action,,
1287320,dlc,Indie,,
1287321,dlc,Indie,,
1287322,dlc,Indie,,
1287323,dlc,Indie,,
1287324,dlc,Indie,,
1287330,,,,
1287370,game,Action,,
1287380,game,Action,,
1286860,game,Action,,
1286870,game,Adventure,,
1286903,dlc,,,
1286905,dlc,,,
1286912,dlc,,,
1286913,dlc,,,
1286914,dlc,,,
1286915,dlc,,,
1286916,dlc,,,
1286930,game,Strategy,,
1286940,game,Action,,
1286950,game,Adventure,,
1286960,dlc,Racing,,
1286980,game,Adventure,,
1286990,game,Action,,
1287000,game,Indie,,
1287020,dlc,Adventure,,
1287030,game,Action,,
1287040,game,Action,,
1287050,dlc,Action,,
1287051,dlc,Action,,
1287052,dlc,Action,,
1287053,dlc,Action,,
1287054,dlc,Action,,
1287055,dlc,Action,,
1287056,dlc,Action,,
1287057,dlc,Action,,
1287058,dlc,Action,,
1287059,dlc,Action,,
1287060,dlc,Action,,
1287061,dlc,Action,,
1287062,dlc,Action,,
1287063,dlc,Action,,
1287064,dlc,Action,,
1286340,game,Casual,701,
1286350,game,Action,8893,
1286360,game,Indie,,
1286370,game,Action,,
1286400,dlc,Action,,
1286420,game,Action,,
1286430,demo,,,
1286440,music,,,
1286450,demo,Casual,,68
1286470,game,Casual,,
1286480,game,Free to Play,,
1286510,dlc,Adventure,,
1286540,dlc,Action,,
1286560,game,Action,,
1286570,game,Animation & Modeling,,
1286580,game,Action,3088,
1286590,game,Design & Illustration,,
1286600,game,Casual,,
1286610,music,,,
1286630,music,,,
1286650,game,Action,,
1286670,game,Action,,
1286680,game,Action,12353,
1286690,game,RPG,,
1286700,game,Adventure,,
1286710,game,RPG,2106,
1286720,game,Action,,
1286730,game,Free to Play,,
1286740,demo,Indie,,
1286750,music,,,
1286760,music,,151,
1286800,music,,,
1286810,game,Adventure,,
1286820,dlc,Action,,
1286830,game,Massively Multiplayer,377,85
1286010,game,Adventure,101,
1286030,game,Casual,,
1286050,dlc,Action,,
1286090,dlc,Action,,
1286100,dlc,Indie,,
1286120,,,,
1286130,dlc,Indie,,
1286140,game,Casual,,
1286150,game,Action,,
1286160,game,Casual,,
1286170,game,Action,,
1286180,game,Action,,
1286190,game,Indie,,
1286210,game,Action,,
1286250,dlc,Action,,
1286251,dlc,Action,,
1286252,dlc,Action,,
1286253,dlc,Action,,
1286254,dlc,Action,,
1286255,dlc,Action,,
1286256,dlc,Action,,
1286280,game,Action,710,
1286290,music,,,
1286320,game,Action,2248,
1286330,game,Adventure,163,
1285520,game,Action,,
1285530,game,Action,,
1285570,demo,Action,,
1285580,game,Action,,
1285590,dlc,Casual,,
1285591,dlc,Casual,,
1285592,dlc,Casual,,
1285593,dlc,Casual,,
1285600,game,Action,,
1285610,game,Adventure,,
1285620,game,Adventure,,
1285630,game,Action,,
1285660,game,Action,,
1285670,game,Action,8402,
1285680,music,,,
1285690,game,Indie,,
1285700,game,Casual,,
1285710,demo,Casual,,
1285720,game,Action,,
1285740,game,Action,,
1285750,game,Adventure,,
1285770,dlc,Casual,,
1285810,dlc,Action,203,
1285820,game,Casual,,
1285830,game,Indie,,
1285840,game,Indie,,
1285860,game,Casual,,
1285870,game,Casual,,
1285880,dlc,Casual,,
1285920,game,Action,205,
1285930,game,Action,,
1285940,game,Adventure,,
1285950,dlc,Action,,
1285960,game,Action,,
1285970,game,Action,,
1285980,music,,,
1285150,dlc,Action,,
1285160,game,Adventure,207,
1285170,demo,Adventure,,
1285180,game,Strategy,,
1285200,game,Action,,
1285210,game,Casual,,
1285220,music,,,
1285270,game,Action,,
1285290,music,,,
1285330,,,,
1285332,,,,
1285333,,,,
1285334,,,,
1285335,,,,
1285336,,,,
1285337,,,,
1285338,,,,
1285339,,,,
1285340,,,,
1285341,,,,
1285342,,,,
1285343,,,,
1285344,,,,
1285350,game,Casual,,
1285360,game,Action,347,
1285390,game,Indie,,
1285410,game,Action,,
1285440,game,Adventure,,
1285450,game,Adventure,,
1285470,demo,Action,,
1285500,game,Casual,,
1285510,game,Adventure,,
1284760,game,RPG,,
1284790,game,Casual,,
1284800,game,Casual,,
1284820,game,Casual,1483,
1284850,game,Casual,,
1284860,game,Action,,
1284870,game,Adventure,,
1284880,dlc,Casual,,
1284900,music,,103,
1284910,music,,,
1284920,dlc,Indie,,
1284921,dlc,Indie,,
1284930,demo,Adventure,,
1284950,game,Adventure,150,
1284970,dlc,Indie,,
1284990,dlc,Action,,
1284991,dlc,Action,,
1284992,dlc,Action,,
1285000,game,Action,104,
1285010,game,Casual,,
1285020,game,Casual,,
1285030,dlc,Adventure,,
1285040,game,Action,,
1285050,game,Action,,
1285060,game,Indie,268,
1285070,game,Action,,
1285080,game,Adventure,429,
1285090,game,Adventure,,
1285100,game,Indie,,
1285120,,,,
1285130,game,Casual,,
1285140,music,,,
1284270,music,,,
1284290,game,Indie,,
1284300,game,Casual,,
1284310,music,,,
1284350,game,Adventure,,
1284360,game,Action,,
1284380,game,Casual,,
1284390,game,Indie,,
1284410,game,RPG,,80
1284430,game,Action,,
1284460,game,Action,,
1284480,game,Indie,,
1284500,music,,,
1284510,game,Action,,
1284520,music,,,
1284540,game,Action,,
1284550,game,Action,,
1284560,demo,Casual,,
1284600,,,,
1284630,game,Action,,
1284640,music,,,
1284660,game,Adventure,,
1284680,dlc,RPG,,
1284690,dlc,Action,,
1284700,game,Adventure,,
1284710,,,,
1284712,,,,
1284720,dlc,Casual,,
1284730,game,Indie,,
1284740,game,RPG,,
1283760,game,Adventure,,
1283770,game,Action,136,
1283790,game,Action,,
1283800,game,Adventure,,
1283810,game,Action,,
1283820,game,Action,,
1283830,game,Adventure,,
1283850,game,Adventure,,
1283860,game,Action,,
1283870,demo,Action,,
1283880,game,Casual,,
1283890,game,Indie,,
1283900,game,Adventure,,
1283920,game,Action,,
1283930,mod,Action,,
1283960,game,Casual,472,
1283970,game,Animation & Modeling,1648,
1283980,game,Casual,,
1284010,dlc,Adventure,,
1284050,game,Action,,
1284060,,,,
1284080,game,Strategy,,
1284090,game,Strategy,,
1284100,game,Action,,
1284110,game,Adventure,,
1284130,game,Action,209,
1284140,game,Casual,,
1284150,game,Action,,
1284160,game,Action,,
1284180,game,Casual,,
1284200,game,Casual,,
1284220,,,,
1284230,game,Indie,,
1284250,music,,,
1284260,game,Action,,
1283260,game,Action,,
1283270,game,Action,,
1283280,game,Action,,
1283320,dlc,Action,,
1283330,game,Adventure,,
1283340,demo,Action,,
1283350,game,Casual,,
1283370,game,Adventure,,
1283380,game,Action,,
1283400,game,Action,2372,
1283410,game,Action,7389,81
1283430,game,Action,,
1283440,game,,,
1283450,game,Adventure,,
1283500,game,Adventure,105,
1283520,game,Adventure,,
1283530,music,Casual,,
1283550,game,Adventure,,
1283570,demo,Action,,
1283580,game,Action,,
1283590,game,Action,,
1283620,game,Action,,
1283630,game,Action,,
1283640,game,Action,,
1283660,game,Action,,
1283670,demo,Adventure,,
1283680,game,Adventure,,
1283690,game,Indie,,
1283710,dlc,Adventure,,
1283711,dlc,Adventure,,
1283720,game,Casual,,
1283740,game,Action,,
1282850,game,Action,,
1282870,music,,,
1282880,game,Casual,,
1282890,game,Action,,
1282900,game,RPG,,
1282910,dlc,Adventure,,
1282920,game,Action,,
1282980,music,,,
1282990,,,,
1283000,game,Casual,,
1283050,dlc,Casual,,
1283060,game,Adventure,,
1283070,game,Casual,,
1283090,dlc,Action,470,
1283091,dlc,Action,393,
1283100,game,Casual,,
1283110,game,Adventure,,
1283130,game,Free to Play,,
1283140,game,Adventure,,
1283150,music,,,
1283160,dlc,Adventure,,
1283161,dlc,Adventure,,
1283162,dlc,Adventure,,
1283163,dlc,Adventure,,
1283164,dlc,Adventure,,
1283180,game,Action,,
1283190,game,Adventure,2493,69
1283200,dlc,Action,,
1283210,game,Adventure,,
1283220,game,Action,,
1283240,game,Casual,,
1283250,game,Casual,,
1282410,game,Action,2121,77
1282420,,,,
1282440,game,Utilities,,
1282450,music,,,
1282500,game,Adventure,,
1282510,game,Indie,,
1282530,,,,
1282531,dlc,Adventure,294,
1282532,,,,
1282540,game,Indie,,
1282550,dlc,Indie,106,
1282580,game,Indie,,
1282590,game,Simulation,6826,
1282610,game,Action,,
1282620,dlc,Casual,,
1282630,game,Casual,,
1282640,demo,Indie,,
1282650,game,Adventure,,
1282660,demo,Adventure,,
1282670,game,Animation & Modeling,,
1282680,dlc,Action,,
1282681,dlc,Action,,
1282690,game,Action,4507,76
1282700,game,Adventure,,
1282710,game,Action,,
1282720,game,Action,,
1282730,game,Indie,30406,82
1282740,game,Animation & Modeling,,
1282750,music,,,
1282760,game,Action,168,
1282770,game,Indie,,
1282830,game,Adventure,,
1281890,game,Indie,,
1281900,,,,
1281910,,,,
1281920,game,Action,,
1281930,mod,Action,,
1281960,dlc,Action,,
1281980,game,Indie,,
1281990,game,Action,,
1282000,game,Action,,
1282030,music,,,
1282040,game,Action,,
1282060,game,Casual,,
1282070,,,,
1282080,game,Indie,,
1282090,game,Action,,
1282110,game,Action,,
1282120,game,Adventure,,
1282140,game,Adventure,,
1282150,game,Action,1779,
1282160,music,,,
1282180,game,Animation & Modeling,,
1282190,dlc,Racing,,
1282200,game,Adventure,5625,
1282210,game,Action,2978,
1282220,game,Action,,
1282240,game,Casual,,
1282250,dlc,Action,,
1282260,music,,,
1282270,game,Action,,
1282290,,,,
1282310,demo,,,
1282320,game,Casual,,
1282350,dlc,Simulation,,
1282370,game,Adventure,,
1282380,game,Action,,
1281690,game,Casual,,
1281710,dlc,Action,,
1281720,,,,
1281760,game,Strategy,,
1281790,game,Action,271,
1281800,game,Adventure,,
1281810,game,Adventure,,
1281830,game,Action,,
1281860,game,Action,140,
1281880,dlc,Racing,223,
1281881,dlc,Racing,,
1281210,music,,,
1281220,game,Action,,
1281250,game,Adventure,,
1281270,game,Adventure,510,
1281280,game,Casual,,
1281320,game,Casual,,
1281330,dlc,Action,,
1281350,game,Casual,,
1281360,game,Adventure,,
1281370,game,Action,,
1281380,game,Action,,
1281390,game,Action,,
1281400,game,Action,,
1281410,dlc,Action,,
1281440,demo,Action,,
1281460,demo,Adventure,,
1281470,game,Casual,,
1281490,game,Adventure,,84
1281500,music,,,
1281510,game,Adventure,,
1281520,game,Action,,
1281530,game,Casual,,
1281550,demo,Action,,74
1281560,game,Action,,
1281570,dlc,Casual,,
1281571,dlc,Casual,,
1281580,game,Action,,
1281590,game,Adventure,5148,
1281600,game,Adventure,,
1281620,,,,
1281630,game,Simulation,2389,
1281640,game,Action,,
1280700,game,Indie,,
1280730,game,Casual,,
1280740,demo,Casual,,
1280750,game,Adventure,,
1280760,game,Casual,,
1280770,game,Action,,
1280780,game,Simulation,2448,
1280800,music,,,
1280830,music,,,
1280840,game,Adventure,,
1280850,game,Action,,
1280890,game,Utilities,,
1280900,music,,,
1280910,game,Action,,
1280930,game,Action,2995,87
1280940,game,Action,,
1280950,game,Action,,
1280960,game,Action,,
1280970,game,Action,,
1280980,game,Action,,
1280990,game,Indie,,
1281000,dlc,Adventure,,
1281010,dlc,Adventure,102,
1281030,game,Action,,
1281060,dlc,Action,,
1281070,game,Adventure,,
1281080,game,Casual,,
1281090,dlc,Indie,,
1281100,game,Action,,
1281120,music,,,
1281130,game,Casual,,
1281140,game,Casual,,
1281150,game,Action,,
1281160,game,Action,846,
1281170,game,Indie,104,
1281180,game,Adventure,,
1281190,game,Indie,,
1281200,game,Adventure,199,
1280210,game,Action,,
1280220,game,Casual,,
1280230,,,,
1280260,game,Action,168,
1280270,game,Adventure,,
1280290,game,Action,,
1280300,game,Action,277,
1280310,game,Action,,
1280320,game,Action,,
1280370,game,Indie,221,
1280380,game,Action,,
1280390,,,,
1280400,music,,,
1280440,game,Action,,
1280450,dlc,Casual,,
1280490,game,Casual,,
1280500,game,Action,,
1280510,music,,,
1280520,music,,,
1280550,game,Strategy,,
1280570,game,Action,,
1280580,demo,Action,,
1280590,game,Racing,,
1280610,game,Casual,,
1280630,game,Action,,
1280640,game,Adventure,,
1280660,game,Casual,,
1280670,game,Casual,,
1280680,game,Adventure,,
1280690,demo,Action,,
1279840,music,,,
1279870,,,,
1279900,,,,
1279910,game,Action,,
1279920,game,Action,335,
1279950,music,,,
1279970,game,Casual,,
1280010,game,Casual,,
1280020,,,,
1280050,music,,,
1280060,game,Action,,
1280070,game,Casual,,
1280080,game,Adventure,,
1280090,game,Action,,
1280100,game,Action,,
1280120,dlc,Racing,,
1280121,dlc,Racing,,
1280123,dlc,Racing,,
1280124,dlc,Racing,,
1280125,dlc,Racing,,
1280126,dlc,Racing,,
1280127,dlc,Racing,,
1280128,dlc,Racing,,
1280129,dlc,Racing,,
1280140,demo,Adventure,,75
1280160,game,Casual,,
1280170,music,,,
1280180,game,Casual,,
1280190,game,Simulation,,
1279390,game,Action,,
1279400,game,Action,,
1279410,game,Action,,
1279420,game,Action,,
1279430,,,,
1279440,game,Strategy,,
1279450,game,Adventure,,
1279460,dlc,Free to Play,,
1279480,game,Action,,
1279500,game,Casual,,
1279510,game,Action,,
1279540,game,Action,,
1279550,game,Animation & Modeling,,
